paperId,title,abstract,year,openAccessPdf,authors;;;;;;
"504e970f40bebdb80ea481138d134d00dd871e00,Collaborative Filtering-Based Electricity Plan Recommender System,""Owning to electricity market deregulation, residential customers now enjoy the freedom to choose their preferred electricity retailers. This paper investigates the application of recommender system, a fast-developing technique in machine learning, into the task of recommending electricity plans for the individual residential customer. Based on a collaborative filtering strategy, an electricity plan recommender system (EPRS) is developed. By providing easily obtainable data of some household appliances, residential customers of the EPRS are recommended with predicted ratings of different plans, which can provide effective guidance to customers in the selection of suitable plans and proper tariffs. Different numerical tests are carried out to evaluate the performance of the EPRS. The EPRS outperforms other strategies in the accuracy of recommendation result and is verified to be a promising solution to electricity plan recommendation task."",2019,""{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.1109/TII.2018.2856842?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/TII.2018.2856842, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}"",""[{'authorId': None, 'name': 'Yuan Zhang'}, {'authorId': '145734483', 'name': 'K. Meng'}, {'authorId': '40632536', 'name': 'Weicong Kong'}, {'authorId': '144402926', 'name': 'Z. Dong'}]""";;;;;;
"7a1836fc4d634111fd56aa8585b99fa57b2d9403,Semantically enhanced machine learning approach to recommend e-learning content,""E-learning platforms contain a large number of heterogeneous resources of knowledge. In current e-learning systems, learners spend a lot of time and effort trying to find relevant learning resources. It is necessary to consider the learner's true needs according to different factors, such as learning style, experience, and preferences. Learning needs to be relevant to the context of the required concept. This work presents analytical review of the current status of e-learning system design. A new approach based on machine learning (ML) combined with ontology techniques has been suggested to develop an efficient e-learning recommender system. The proposed model uses Bayesian inference algorithm to predict learning materials, which are collected and indexed within the system. Ontology has been used to expand the initial terms extracted. Semantic relation between the learning material and the term was generated and fed to the model. Experimental results using this model show promising performance."",2020,""{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.1504/ijeb.2020.10033040?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1504/ijeb.2020.10033040, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}"",""[{'authorId': '72560794', 'name': 'H. Ezaldeen'}, {'authorId': '120547986', 'name': 'Rachita Misra'}, {'authorId': '2023361368', 'name': 'R. Alatrash'}, {'authorId': '31712192', 'name': 'R. Priyadarshini'}]""";;;;;;
"56bfc9baf7f6b87b9759df166cd40f3826e5c3a6,Towards Automated Auditing with Machine Learning,""We present the Automated List Inspection (ALI) tool that utilizes methods from machine learning, natural language processing, combined with domain expert knowledge to automate financial statement auditing. ALI is a content based context-aware recommender system, that matches relevant text passages from the notes to the financial statement to specific law regulations. In this paper, we present the architecture of the recommender tool which includes text mining, language modeling, unsupervised and supervised methods that range from binary classification models to deep recurrent neural networks. Next to our main findings, we present quantitative and qualitative comparisons of the algorithms as well as concepts for how to further extend the functionality of the tool."",2019,""{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.1145/3342558.3345421?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/3342558.3345421, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}"",""[{'authorId': '2018549', 'name': 'R. Sifa'}, {'authorId': '2173126', 'name': 'Anna Ladi'}, {'authorId': '153758438', 'name': 'Maren Pielka'}, {'authorId': '21780262', 'name': 'Rajkumar Ramamurthy'}, {'authorId': '1406353697', 'name': 'L. Hillebrand'}, {'authorId': '36891596', 'name': 'Birgit Kirsch'}, {'authorId': '1396757068', 'name': 'D. Biesner'}, {'authorId': '153636939', 'name': 'Robin Stenzel'}, {'authorId': '1381415318', 'name': 'Thiago Bell'}, {'authorId': '1396407321', 'name': 'Max Lübbering'}, {'authorId': '2500295', 'name': 'Ulrich Nütten'}, {'authorId': '1692283', 'name': 'C. Bauckhage'}, {'authorId': '92737832', 'name': 'Ulrich Warning'}, {'authorId': '2074900286', 'name': 'Benedikt Fürst'}, {'authorId': '1396757045', 'name': 'T. Khameneh'}, {'authorId': '2076974707', 'name': 'Daniel Thom'}, {'authorId': '2329388552', 'name': 'Ilgar Huseynov'}, {'authorId': '9559341', 'name': 'Roland Kahlert'}, {'authorId': '1396757035', 'name': 'Jennifer Schlums'}, {'authorId': '2055601135', 'name': 'Hisham Ismail'}, {'authorId': '1391590643', 'name': 'Bernd Kliem'}, {'authorId': '2090348766', 'name': 'Rüdiger Loitz'}]""";;;;;;
"6cd571bb472cda196f34773e8a3d382066470ba6,An adaptive doctor-recommender system,""ABSTRACT Recommender systems use machine-learning techniques to make predictions about resources. The medical field is one where much research is currently being conducted on recommender system utility. In the last few years, the amount of information available online that relates to healthcare has increased tremendously. Patients nowadays are more aware and look for answers to healthcare problems online. This has resulted in a dire need of an effective reliable online system to recommend the physician that is best suited to a particular patient in a limited time. In this article, a hybrid doctor-recommender system is proposed, by combining different recommendation approaches: content base, collaborative and demographic filtering to effectively tackle the issue of doctor recommendation. The proposed system addresses the issue of personalization through analysing patient's interest towards selecting a doctor. It uses a novel adoptive algorithm to construct a doctor's ranking function. Moreover, this ranking function is used to translate patients’ criteria for selecting a doctor into a numerical base rating, which will eventually be used in the recommendation of doctors. The system has been evaluated thoroughly, and result show that recommendations are reasonable and can fulfil patient's demand for reliable doctor's selection effectively."",2019,""{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.1080/0144929X.2019.1625441?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1080/0144929X.2019.1625441, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}"",""[{'authorId': '145582420', 'name': 'Muhammad Waqar'}, {'authorId': '66373548', 'name': 'N. Majeed'}, {'authorId': '51260966', 'name': 'H. Dawood'}, {'authorId': '40247823', 'name': 'Ali Daud'}, {'authorId': '3035633', 'name': 'Naif R. Aljohani'}]""";;;;;;
"18a8d90920cda6d7da416a299e4369a01c10990f,Analyzing Learners' Relationship to Improve the Quality of Recommender System for Group Learning Support,""Recommender systems are now a popular research area and have become powerful tools to present personalized offers to users in many domains (e.g. e-commerce, e-learning). In this paper, we introduced an approach of personalization which extracts learners’ relationship based on learning processes and learning activities (e.g. note taking) to provide more authenticity, personalized recommendations for group learning support. Base on learners’ learning activities some interaction factors are extracted by using natural language process technologies and data mining automatically. Then, extracted interaction factors are utilized to generate some relationship indicators for inferring the learners’ directive relationship. These indicators are as symbols in order to describe a situation and relative degree which knowledge and understanding are socially distributed among group learners. Thirdly, we use a machine learning approach for acquiring a learner relationship identify module according to the relationship indicators. The experimental result shows that the proposed approach can give a more satisfying and qualified recommendation."",2011,""{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.4304/jcp.6.2.254-262?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.4304/jcp.6.2.254-262, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}"",""[{'authorId': '49113938', 'name': 'Xin Wan'}, {'authorId': '2417420', 'name': 'Qimanguli Jamaliding'}, {'authorId': '6232654', 'name': 'Toshio Okamoto'}]""";;;;;;
"2a1ec9961acbb14cb769d9ef6bf30124195ccfcb,A Smart Recommender Based on Hybrid Learning Methods for Personal Well-Being Services,""The main focus of the paper is to propose a smart recommender system based on the methods of hybrid learning for personal well-being services, called a smart recommender system of hybrid learning (SRHL). The essential health factor is considered to be personal lifestyle, with the help of a critical examination of various disciplines. Integrating the recommender system effectively contributes to the prevention of disease, and it also leads to a reduction in treatment cost, which contributes to an improvement in the quality of life. At the same time, there exist various challenges within the recommender system, mainly cold start and scalability. To effectively address the inefficiencies, we propose combined hybrid methods in regard to machine learning. The primary aim of this learning method is to integrate the most effective and efficient learning algorithms to examine how combined hybrid filtering can help to improve the cold star problem efficiently in the provision of personalized well-being in regard to health food service. These methods include: (1) switching among content-based and collaborative filtering"; (2) identifying the user context with the integration of dynamic filtering;" and (3) learning the profiles with the help of processing and screening of reflecting feedback loops. The experimental results were evaluated by using three absolute error measures, providing comparable results with other studies relative to machine learning domains. The effects of using the hybrid learning method are gathered with the help of the experimental results. Our experiments also show that the hybrid method improves accuracy by 14.61% of the average error predicted in the recommender systems in comparison to the collaborative methods, which mainly focus on the computation of similar entities."",2019,""{'url': 'https://www.mdpi.com/1424-8220/19/2/431/pdf?version=1548076076', 'status': 'GOLD', 'license': 'CCBY', 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://pmc.ncbi.nlm.nih.gov/articles/PMC6359500, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}"",""[{'authorId': '65724144', 'name': 'Rayan M. Nouh'}, {'authorId': '2203041832', 'name': 'Hyun-Ho Lee'}, {'authorId': '48115222', 'name': 'Won-Jin Lee'}, {'authorId': '2144678745', 'name': 'Jae-Dong Lee'}]""";;;;
"0e51ef82e5433266b0f498cdbbe4f3161cc3c8f9,PrivateJobMatch: a privacy-oriented deferred multi-match recommender system for stable employment,""Coordination failure reduces match quality among employers and candidates in the job market, resulting in a large number of unfilled positions and/or unstable, short-term employment. Centralized job search engines provide a platform that connects directly employers with job-seekers. However, they require users to disclose a significant amount of personal data, i.e., build a user profile, in order to provide meaningful recommendations. In this paper, we present PrivateJobMatch - a privacy-oriented deferred multi-match recommender system - which generates stable pairings while requiring users to provide only a partial ranking of their preferences. PrivateJobMatch explores a series of adaptations of the game-theoretic Gale-Shapley deferred acceptance algorithm which combine the flexibility of decentralized markets with the intelligence of centralized matching. We identify the shortcomings of the original algorithm when applied to a job market and propose novel solutions that rely on machine learning techniques. Experimental results on real and synthetic data confirm the benefits of the proposed algorithms across several quality measures. Over the past year, we have implemented a PrivateJobMatch prototype and deployed it in an active job market economy. Using the gathered real-user preference data, we find that the match recommendations are superior to a typical decentralized job market---while requiring only a partial ranking of the user preferences."",2019,""{'url': 'https://dl.acm.org/doi/pdf/10.1145/3298689.3346983', 'status': 'BRONZE', 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://arxiv.org/abs/1905.04564, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}"",""[{'authorId': '49553301', 'name': 'Amarjit Saini'}]""";;;;;;
"e9154864092a091b7363462733bd933174626fdf,An Enhanced Group Recommender System by Exploiting Preference Relation,""With ties among people have been much more closer, making recommendations for groups of users became a more general demand, which facilitates the prevalence of group recommender system (GRS). Existing solutions for GRS are mostly established based on preference feedbacks of absolute form such as ratings, yet neglecting that preference assessment criteria are usually heterogeneous among different members. In this paper, we propose GRS-PR, an enhanced group recommender system by exploiting preference relation. First, a preference relation-based multi-variate extreme learning machine model is formulated to predict unknown preference relations in candidate items. Second, on the basis of predicted results, borda voting rule is employed to generate recommendation results from candidate items. In addition, efficiency, parameter sensitivity, and sparsity tolerance of the GRS-PR are evaluated through a set of experiments."",2019,""{'url': 'https://ieeexplore.ieee.org/ielx7/6287639/8600701/08635454.pdf', 'status': 'GOLD', 'license': 'CCBY', 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.1109/ACCESS.2019.2897760?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/ACCESS.2019.2897760, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}"",""[{'authorId': '49694829', 'name': 'Zhiwei Guo'}, {'authorId': '2069640318', 'name': 'Wenru Zeng'}, {'authorId': '2149696290', 'name': 'Heng Wang'}, {'authorId': '97908423', 'name': 'Yu Shen'}]""";;;;;;
"0c558a426dd1b0ed5ee843291323956de2833208,Recommender System of Successful Processing Conditions for New Compounds Based on a Parallel Experimental Data Set,""We propose a machine-learning method to recommend successful processing conditions for new compounds on the basis of parallel experiments. Initially, an experimental database was constructed for 67..."",2019,""{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.1021/acs.chemmater.9b01799?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1021/acs.chemmater.9b01799, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}"",""[{'authorId': '48865897', 'name': 'Hiroyuki Hayashi'}, {'authorId': '3366424', 'name': 'K. Hayashi'}, {'authorId': '2050791858', 'name': 'Keita Kouzai'}, {'authorId': '1947843', 'name': 'Atsuto Seko'}, {'authorId': '46487378', 'name': 'I. Tanaka'}]""";;;;;;
"fb1e7c75979d748568a6795ea6e2710d458eee58,Deep Learning for Search and Recommender Systems in Practice,""In this talk, we will go over the components of personalized search and recommender systems and demonstrate the applications of various deep learning techniques along the way. Search and recommender systems are probably the most prevalent ML powered application across the industry. They share most of the components composition and provide a user a ranked list of items, while there is subtle difference that a search system typically acts passively with a clear user intention in terms of queries and a recommender system acts more proactively. Deep learning has been wildly successful in solving complex tasks such as image recognition, speech recognition, natural language processing and understanding, machine translation, etc. In the area of personalized recommender systems, deep learning has been showing tremendous impact in recent years. Search and recommender systems can be staged roughly in three phases: 1. User and query understanding, where a query or a user profile are processed so that the systems can use the processed information to 2. retrieve all the related items (high recall) and 3. rank the items by the order of the most relevance to the user's intent (high precision). Each phase has its unique challenges but deep learning has been ubiquitously pushing beyond the limit. After walking through the talk, we hope the audience would gain some first-hand experience building a personalized search/recommender system using deep learning techniques."",2020,""{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.1145/3394486.3406709?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/3394486.3406709, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}"",""[{'authorId': '1887610660', 'name': 'Zhoutong Fu'}, {'authorId': '1722362', 'name': 'Huiji Gao'}, {'authorId': '48544634', 'name': 'Weiwei Guo'}, {'authorId': '8117157', 'name': 'S. Jha'}, {'authorId': '2117241913', 'name': 'Jun Jia'}, {'authorId': '2109116511', 'name': 'Xiaowei Liu'}, {'authorId': '143947042', 'name': 'Bo Long'}, {'authorId': '2113235078', 'name': 'Jun Shi'}, {'authorId': '16230274', 'name': 'Sida Wang'}, {'authorId': '1893250486', 'name': 'Mingzhou Zhou'}]""";;;;;;
"0943b84d8adaa9a92bd87fbb8b22a9a7bf497ba9,A Personalized Hybrid Tourism Recommender System,""This paper focuses on building personalized recommender system in the tourism field. The application recommends to a tourist the best attractions in a particular place according to his preferences, his profile and his appreciation to previous visited places. This paper proposes a hybrid recommender system that combines the three most known recommender methods which are: the collaborative filtering (CF), the content-based filtering (CB) and the demographic filtering (DF). In order to implement these recommender methods, we have applied different machine learning algorithms which are the K-nearest neighbors (K-NN) for both CB and CF and the decision tree for the DF. The hybridization is a good choice to make the best of their advantages and to overcome the cold start problem. To enhance the recommendation accuracy, we use two hybridization techniques: switching and weighted. For the weighted approach, a novel linear programming model is applied to obtain the optimal weights' values. An extensive experimental study is conducted based on different evaluation metrics using extracted data from TripAdvisor. Our results show that the hybrid method is more accurate than the other recommender approaches used separately."",2017,""{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.1109/AICCSA.2017.12?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/AICCSA.2017.12, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}"",""[{'authorId': '39013735', 'name': 'Mohamed Elyes Ben Haj Kbaier'}, {'authorId': '1796813', 'name': 'Hela Masri'}, {'authorId': '1759250', 'name': 'S. Krichen'}]""";;;;;;
"ff0c83cebaa271b889544f2e198c6f720cb0162a,Intelligent Mobile-Based Recommender System Framework for Smart Freight Transport,""This paper1 presents a smart freight transporting system that uses machine learning in order to optimize resources and a mobile apps to display results to potential users. In the proposed framework, we developed a clustering based recommender system for customers, strategic objectives are statements that indicate what is critical to the final decision, and the proposed smart system has as an objective to reduce CO2 emissions, fuel consumption, and congestion by reducing the waiting time of the customers. The framework has the potential to identify more efficient and affordable solutions for traffic management and customer satisfactions."",2019,""{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.1145/3342428.3342697?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/3342428.3342697, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}"",""[{'authorId': '1418984453', 'name': 'Mohamed Yacine Gheraibia'}, {'authorId': '1403322736', 'name': 'Charles Gouin-Vallerand'}]""";;;;;;
"533115e143e9a02cf6cf2f31bf221fd6ab7baad9,Regularized Singular Value Decomposition and Application to Recommender System,""Singular value decomposition (SVD) is the mathematical basis of principal component analysis (PCA). Together, SVD and PCA are one of the most widely used mathematical formalism/decomposition in machine learning, data mining, pattern recognition, artificial intelligence, computer vision, signal processing, etc. In recent applications, regularization becomes an increasing trend. In this paper, we present a regularized SVD (RSVD), present an efficient computational algorithm, and provide several theoretical analysis. We show that although RSVD is non-convex, it has a closed-form global optimal solution. Finally, we apply RSVD to the application of recommender system and experimental result show that RSVD outperforms SVD significantly."",2018,""{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://arxiv.org/abs/1804.05090, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}"",""[{'authorId': '49654376', 'name': 'Shuai Zheng'}, {'authorId': '1737469', 'name': 'C. Ding'}, {'authorId': '144962210', 'name': 'F. Nie'}]""";;;;;;
"2f8bb2ac9899fbf33dffebed48d768b74a27e241,Recommender system for big data in education,""With the advent of web based e-learning systems, a huge amount of educational data is getting generated. These massive data gave rise to Big data in educational sectors. Currently, big data analytics techniques are being used to analyze these educational data and generate different predictions and recommendations for students, teachers and schools. Recommendation systems are already very helpful in e-commerce, service industry and social networking sites. Recently recommendation systems are proved to be efficient for education sector as well. In this work we are using recommendation system for Big data in education. This work uses collaborative filtering based recommendation techniques to recommend elective courses to students, depending upon their grade points obtained in other subjects. We are using item based recommendation of Mahout machine learning library on top of Hadoop to generate set of recommendations. Similarity Log-likelihood is used to discover patterns among grades and subjects. Root Mean Square Error between actual grade and recommended grade is used to test the recommendation system. The output of this study can be used by schools, colleges or universities to suggest alternative elective courses to students."",2017,""{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.1109/ELELTECH.2017.8074993?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/ELELTECH.2017.8074993, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}"",""[{'authorId': '2059698096', 'name': 'S. Dwivedi'}, {'authorId': '2288967045', 'name': 'Dr Kumari Roshni'}]""";;;;;;
"6a9766ecff07c797d6af400173cefe7f2c1a6eef,Compositional descriptor-based recommender system for the materials discovery.,""Structures and properties of many inorganic compounds have been collected historically. However, it only covers a very small portion of possible inorganic crystals, which implies the presence of numerous currently unknown compounds. A powerful machine-learning strategy is mandatory to discover new inorganic compounds from all chemical combinations. Herein we propose a descriptor-based recommender-system approach to estimate the relevance of chemical compositions where crystals can be formed [i.e., chemically relevant compositions (CRCs)]. In addition to data-driven compositional similarity used in the literature, the use of compositional descriptors as a prior knowledge is helpful for the discovery of new compounds. We validate our recommender systems in two ways. First, one database is used to construct a model, while another is used for the validation. Second, we estimate the phase stability for compounds at expected CRCs using density functional theory calculations."",2017,""{'url': 'https://arxiv.org/pdf/1711.06387', 'status': 'GREEN', 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://arxiv.org/abs/1711.06387, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}"",""[{'authorId': '1947843', 'name': 'Atsuto Seko'}, {'authorId': '48865897', 'name': 'Hiroyuki Hayashi'}, {'authorId': '46487378', 'name': 'I. Tanaka'}]""";;;;;;
"4ad6d8af42236c6521e1cda91209909f25a4f19b,Spectrum Occupancy Prediction for Land Mobile Radio Bands Using a Recommender System,""Spectrum occupancy prediction is a key enabler of agile and proactive decision-making for dynamic spectrum management. In this paper, state-of-the- art statistical models and machine learning prediction methods are evaluated on real-world occupancy time series measured in the Land Mobile Radio bands. While there is no universally best method for forecasting spectrum usage data, significant accuracy improvements are shown to be achievable by selecting a suitable prediction method for different frequencies. Motivated by this observation, we treat the problem of automating the selection of a suitable prediction method from a candidate pool as a machine learning task. An approach is proposed that recommends the best performing method for new data instances by learning from prior predictions on spectrum data with similar characteristics. The merit of this approach is shown in terms of improving the prediction accuracy compared to baseline selections without the recommender."",2018,""{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.1109/VTCFall.2018.8690654?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/VTCFall.2018.8690654, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}"",""[{'authorId': '3122454', 'name': 'K. Baddour'}, {'authorId': '144418414', 'name': 'A. Ghasemi'}, {'authorId': '3343365', 'name': 'H. Rutagemwa'}]""";;;;;;
"d8514c3b645790b20a8664d818a39febe46ab1f6,A hybrid web recommender system based on Q-learning,""Different efforts have been made to address the problem of information overload on the Internet. Recommender systems aim at directing users through this information space, toward the resources that best meet their needs and interests. Web Content Recommendation has been an active application area for Information Filtering, Web Mining and Machine Learning research. Recent studies show that combining the conceptual and usage information can improve the quality of web recommendations. In this paper we exploit this idea to enhance a reinforcement learning framework, primarily devised for web recommendations based on web usage data. A hybrid web recommendation method is proposed by making use of the conceptual relationships among web resources to derive a novel model of the problem, enriched with semantic knowledge about the usage behavior. With our hybrid model for the web page recommendation problem we show the apt and flexibility of the reinforcement learning framework in the web recommendation domain, and demonstrate how it can be extended in order to incorporate various sources of information. We evaluate our method under different settings and show how this method can improve the overall quality of web recommendations."",2008,""{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.1145/1363686.1363954?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/1363686.1363954, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}"",""[{'authorId': '3061599', 'name': 'N. Taghipour'}, {'authorId': '1695547', 'name': 'A. Kardan'}]""";;;;;;
"3061cf7f1bafa31f867942e69b9c394121b92d87,Research of natural language processing based on dynamic search corpus in cultural translation and emotional analysis,""In order to enable students to directly face empirical data, summarize translation rules and learn translation skills, this paper studies the basis, motivation and methods of applying research dynamics in translation and teaching. Presenting data in class is the main method of dynamically searching corpora, which enables learners to face enough bilingual data that are easy to choose, and makes translation skills and teaching of translation of selected language items relatively focused. In recent years, the emotional analysis text has attracted academic scientists, and the professionals involved in the research, the use of research methods, and the cultural background related to language have become more and more extensive. In this paper, natural language processing is used to analyze emotions contained in translated texts. Natural language processing not only helps to manage the huge ability of data to efficiently translate text, but also helps to extract the hidden emotions in text translation. It only takes half the effort to achieve the multiplier effect. The multi label classification in natural language processing can reflect the information contained in emotion. The translated text is more detailed, which is helpful for further research."",2023,""{'url': 'https://www.researchsquare.com/article/rs-2576109/latest.pdf', 'status': 'GREEN', 'license': 'CCBY', 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.1007/s00500-023-08138-4?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1007/s00500-023-08138-4, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}"",""[{'authorId': '1845704297', 'name': 'Junyao Wang'}]""";;;;;;
"151c1ca4e0e60d9686161f5087b0f78f4b9707f1,Applications of Natural Language Processing and Large Language Models for Social Determinants of Health: Protocol for a Systematic Review,""Background In recent years, the intersection of natural language processing (NLP) and public health has opened innovative pathways for investigating social determinants of health (SDOH) in textual datasets. Despite the promise of NLP in the SDOH domain, the literature is dispersed across various disciplines, and there is a need to consolidate existing knowledge, identify knowledge gaps in the literature, and inform future research directions in this emerging field. Objective This research protocol describes a systematic review to identify and highlight NLP techniques, including large language models, used for SDOH-related studies. Methods A search strategy will be executed across PubMed, Web of Science, IEEE Xplore, Scopus, PsycINFO, HealthSource: Academic Nursing, and ACL Anthology to find studies published in English between 2014 and 2024. Three reviewers (SR, ZZ, and YC) will independently screen the studies to avoid voting bias, and two (AS and YX) additional reviewers will resolve any conflicts during the screening process. We will further screen studies that cited the included studies (forward search). Following the title abstract and full-text screening, the characteristics and main findings of the included studies and resources will be tabulated, visualized, and summarized. Results The search strategy was formulated and run across the 7 databases in August 2024. We expect the results to be submitted for peer review publication in early 2025. As of December 2024, the title and abstract screening was underway. Conclusions This systematic review aims to provide a comprehensive study of existing research on the application of NLP for various SDOH tasks across multiple textual datasets. By rigorously evaluating the methodologies, tools, and outcomes of eligible studies, the review will identify gaps in current knowledge and suggest directions for future research in the form of specific research questions. The findings will be instrumental in developing more effective NLP models for SDOH, ultimately contributing to improved health outcomes and a better understanding of social determinants in diverse populations. International Registered Report Identifier (IRRID) DERR1-10.2196/66094"",2024,""{'url': '', 'status': None, 'license': 'CCBY', 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://pmc.ncbi.nlm.nih.gov/articles/PMC11795155, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}"",""[{'authorId': '2283288168', 'name': 'Swati Rajwal'}, {'authorId': '2116460586', 'name': 'Ziyuan Zhang'}, {'authorId': '2681738', 'name': 'Yankai Chen'}, {'authorId': '2266836475', 'name': 'H. Rogers'}, {'authorId': '2291753811', 'name': 'Abeed Sarker'}, {'authorId': '2256294113', 'name': 'Yunyu Xiao'}]""";;;;;;
