paperId,title,abstract,year,authors,openAccessPdf,processed_text,pdf_url
8db848183320ec4754f01cfa80822193dba4d7c4,Genetic Testing for Inherited Cardiovascular Diseases: A Scientific Statement From the American Heart Association.,"Advances in human genetics are improving the understanding of a variety of inherited cardiovascular diseases, including cardiomyopathies, arrhythmic disorders, vascular disorders, and lipid disorders such as familial hypercholesterolemia. However, not all cardiovascular practitioners are fully aware of the utility and potential pitfalls of incorporating genetic test results into the care of patients and their families. This statement summarizes current best practices with respect to genetic testing and its implications for the management of inherited cardiovascular diseases.",2020,"[{'authorId': '117290206', 'name': 'K. Musunuru'}, {'authorId': '4960982', 'name': 'R. Hershberger'}, {'authorId': '2253398427', 'name': 'S. Day'}, {'authorId': '2259526952', 'name': 'N. J. Klinedinst'}, {'authorId': '4231194', 'name': 'A. Landstrom'}, {'authorId': '143705689', 'name': 'V. Parikh'}, {'authorId': '35171429', 'name': 'Siddharth K. Prakash'}, {'authorId': '145729547', 'name': 'C. Semsarian'}, {'authorId': '31246491', 'name': 'A. Sturm'}]","{'url': 'https://www.ahajournals.org/doi/pdf/10.1161/HCG.0000000000000067', 'status': 'BRONZE', 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.1161/HCG.0000000000000067?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1161/HCG.0000000000000067, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","advances in human genetics are improving the understanding of a variety of inherited cardiovascular diseases, including cardiomyopathies, arrhythmic disorders, vascular disorders, and lipid disorders such as familial hypercholesterolemia. however, not all cardiovascular practitioners are fully aware of the utility and potential pitfalls of incorporating genetic test results into the care of patients and their families. this statement summarizes current best practices with respect to genetic testing and its implications for the management of inherited cardiovascular diseases.",https://www.ahajournals.org/doi/pdf/10.1161/HCG.0000000000000067
1c842191bb9d94b11f2e2c6d071c220ccc45033e,Oxidative Stress in Cardiovascular Diseases,"Reactive oxygen species (ROS) are subcellular messengers in signal transductions pathways with both beneficial and deleterious roles. ROS are generated as a by-product of mitochondrial respiration or metabolism or by specific enzymes such as superoxide dismutases, glutathione peroxidase, catalase, peroxiredoxins, and myeloperoxidases. Under physiological conditions, the low levels of ROS production are equivalent to their detoxification, playing a major role in cellular signaling and function. In pathological situations, particularly atherosclerosis or hypertension, the release of ROS exceeds endogenous antioxidant capacity, leading to cell death. At cardiovascular levels, oxidative stress is highly implicated in myocardial infarction, ischemia/reperfusion, or heart failure. Here, we will first detail the physiological role of low ROS production in the heart and the vessels. Indeed, ROS are able to regulate multiple cardiovascular functions, such as cell proliferation, migration, and death. Second, we will investigate the implication of oxidative stress in cardiovascular diseases. Then, we will focus on ROS produced by NAPDH oxidase or during endothelial or mitochondrial dysfunction. Given the importance of oxidative stress at the cardiovascular level, antioxidant therapies could be a real benefit. In the last part of this review, we will detail the new therapeutic strategies potentially involved in cardiovascular protection and currently under study.",2020,"[{'authorId': '1398313508', 'name': 'E. Dubois-Deruy'}, {'authorId': '89064638', 'name': 'V. Peugnet'}, {'authorId': '50427615', 'name': 'A. Turkieh'}, {'authorId': '2050294571', 'name': 'F. Pinet'}]","{'url': 'https://www.mdpi.com/2076-3921/9/9/864/pdf?version=1600158335', 'status': 'GOLD', 'license': 'CCBY', 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://pmc.ncbi.nlm.nih.gov/articles/PMC7554855, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","reactive oxygen species (ros) are subcellular messengers in signal transductions pathways with both beneficial and deleterious roles. ros are generated as a by-product of mitochondrial respiration or metabolism or by specific enzymes such as superoxide dismutases, glutathione peroxidase, catalase, peroxiredoxins, and myeloperoxidases. under physiological conditions, the low levels of ros production are equivalent to their detoxification, playing a major role in cellular signaling and function. in pathological situations, particularly atherosclerosis or hypertension, the release of ros exceeds endogenous antioxidant capacity, leading to cell death. at cardiovascular levels, oxidative stress is highly implicated in myocardial infarction, ischemia/reperfusion, or heart failure. here, we will first detail the physiological role of low ros production in the heart and the vessels. indeed, ros are able to regulate multiple cardiovascular functions, such as cell proliferation, migration, and death. second, we will investigate the implication of oxidative stress in cardiovascular diseases. then, we will focus on ros produced by napdh oxidase or during endothelial or mitochondrial dysfunction. given the importance of oxidative stress at the cardiovascular level, antioxidant therapies could be a real benefit. in the last part of this review, we will detail the new therapeutic strategies potentially involved in cardiovascular protection and currently under study.",https://www.mdpi.com/2076-3921/9/9/864/pdf?version=1600158335
d616ac5e2320e0392f91e3d9f483c25d838647f9,The therapeutic potential of mesenchymal stem cells for cardiovascular diseases,"Mesenchymal stem cells (MSCs) are derived from a wide range of sources and easily isolated and cultured. MSCs have the capacity for in vitro amplification and self-renewal, low immunogenicity and immunomodulatory properties, and under certain conditions, MSCs can be differentiated into a variety of cells. In the cardiovascular system, MSCs can protect the myocardium by reducing the level of inflammation, promoting the differentiation of myocardial cells around infarct areas and angiogenesis, increasing apoptosis resistance, and inhibiting fibrosis, which are ideal qualities for cardiovascular repair. Preclinical studies have shown that MSCs can be transplanted and improve cardiac repair, but challenges, such as their low rate of migration to the ischemic myocardium, low tissue retention, and low survival rate after transplantation, remain. This article reviews the potential and methods of MSC transplantation in the treatment of cardiovascular diseases (CVDs) and the challenges of the clinical use of MSCs.",2020,"[{'authorId': '1692124112', 'name': 'Yajun Guo'}, {'authorId': '2166756162', 'name': 'Yun-sheng Yu'}, {'authorId': '6555268', 'name': 'Shijun Hu'}, {'authorId': '6073048', 'name': 'Yueqiu Chen'}, {'authorId': '52191835', 'name': 'Zhenya Shen'}]","{'url': 'https://www.nature.com/articles/s41419-020-2542-9.pdf', 'status': 'GOLD', 'license': 'CCBY', 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://pmc.ncbi.nlm.nih.gov/articles/PMC7214402, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","mesenchymal stem cells (mscs) are derived from a wide range of sources and easily isolated and cultured. mscs have the capacity for in vitro amplification and self-renewal, low immunogenicity and immunomodulatory properties, and under certain conditions, mscs can be differentiated into a variety of cells. in the cardiovascular system, mscs can protect the myocardium by reducing the level of inflammation, promoting the differentiation of myocardial cells around infarct areas and angiogenesis, increasing apoptosis resistance, and inhibiting fibrosis, which are ideal qualities for cardiovascular repair. preclinical studies have shown that mscs can be transplanted and improve cardiac repair, but challenges, such as their low rate of migration to the ischemic myocardium, low tissue retention, and low survival rate after transplantation, remain. this article reviews the potential and methods of msc transplantation in the treatment of cardiovascular diseases (cvds) and the challenges of the clinical use of mscs.",https://www.nature.com/articles/s41419-020-2542-9.pdf
f49d4b3b78db200007862f370d7f1d07a58ea57a,The Role of Oxidative Stress in Cardiovascular Aging and Cardiovascular Diseases,"Aging can be seen as process characterized by accumulation of oxidative stress induced damage. Oxidative stress derives from different endogenous and exogenous processes, all of which ultimately lead to progressive loss in tissue and organ structure and functions. The oxidative stress theory of aging expresses itself in age-related diseases. Aging is in fact a primary risk factor for many diseases and in particular for cardiovascular diseases and its derived morbidity and mortality. Here we highlight the role of oxidative stress in age-related cardiovascular aging and diseases. We take into consideration the molecular mechanisms, the structural and functional alterations, and the diseases accompanied to the cardiovascular aging process.",2021,"[{'authorId': '47910649', 'name': 'C. Izzo'}, {'authorId': '1965942741', 'name': 'Paolo Vitillo'}, {'authorId': '46465501', 'name': 'P. Di Pietro'}, {'authorId': '22232572', 'name': 'V. Visco'}, {'authorId': '1500585358', 'name': 'A. Strianese'}, {'authorId': '6221819', 'name': 'N. Virtuoso'}, {'authorId': '12736306', 'name': 'M. Ciccarelli'}, {'authorId': '4923934', 'name': 'G. Galasso'}, {'authorId': '3561658', 'name': 'A. Carrizzo'}, {'authorId': '5377587', 'name': 'C. Vecchione'}]","{'url': 'https://www.mdpi.com/2075-1729/11/1/60/pdf?version=1610710795', 'status': 'GOLD', 'license': 'CCBY', 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://pmc.ncbi.nlm.nih.gov/articles/PMC7829951, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","aging can be seen as process characterized by accumulation of oxidative stress induced damage. oxidative stress derives from different endogenous and exogenous processes, all of which ultimately lead to progressive loss in tissue and organ structure and functions. the oxidative stress theory of aging expresses itself in age-related diseases. aging is in fact a primary risk factor for many diseases and in particular for cardiovascular diseases and its derived morbidity and mortality. here we highlight the role of oxidative stress in age-related cardiovascular aging and diseases. we take into consideration the molecular mechanisms, the structural and functional alterations, and the diseases accompanied to the cardiovascular aging process.",https://www.mdpi.com/2075-1729/11/1/60/pdf?version=1610710795
006ecbaa37f7925f86617c1c00fbbdd2b31d0b44,Oxidative Stress in Cardiovascular Diseases: Still a Therapeutic Target?,"Cardiovascular diseases (CVD) are complex entities with heterogenous pathophysiologic mechanisms and increased oxidative stress has been viewed as one of the potential common etiologies. A fine balance between the presence of reactive oxygen species (ROS) and antioxidants is essential for the proper normal functioning of the cell. A basal concentration of ROS is indispensable for the manifestation of cellular functions, whereas excessive levels of ROS cause damage to cellular macromolecules such as DNA, lipids and proteins, eventually leading to necrosis and apoptotic cell death. CVD is the main cause of death worldwide with several conditions being affected by oxidative stress. Increased ROS lead to decreased nitric oxide availability and vasoconstriction, promoting arterial hypertension. ROS also negatively influence myocardial calcium handling, causing arrhythmia, and augment cardiac remodeling by inducing hypertrophic signaling and apoptosis. Finally, ROS have also been shown to promote atherosclerotic plaque formation. This review aims at giving an introduction into oxidative stress in CVD, with special focus on endothelial dysfunction, and then examining in detail the role of oxidative stress in the most prevalent of these diseases. Finally, potential nutraceuticals and diets that might be beneficial in diminishing the burden of oxidative stress in CVD are presented.",2019,"[{'authorId': '40860718', 'name': 'T. Senoner'}, {'authorId': '3767004', 'name': 'W. Dichtl'}]","{'url': 'https://www.mdpi.com/2072-6643/11/9/2090/pdf?version=1567581274', 'status': 'GOLD', 'license': 'CCBY', 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://pmc.ncbi.nlm.nih.gov/articles/PMC6769522, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","cardiovascular diseases (cvd) are complex entities with heterogenous pathophysiologic mechanisms and increased oxidative stress has been viewed as one of the potential common etiologies. a fine balance between the presence of reactive oxygen species (ros) and antioxidants is essential for the proper normal functioning of the cell. a basal concentration of ros is indispensable for the manifestation of cellular functions, whereas excessive levels of ros cause damage to cellular macromolecules such as dna, lipids and proteins, eventually leading to necrosis and apoptotic cell death. cvd is the main cause of death worldwide with several conditions being affected by oxidative stress. increased ros lead to decreased nitric oxide availability and vasoconstriction, promoting arterial hypertension. ros also negatively influence myocardial calcium handling, causing arrhythmia, and augment cardiac remodeling by inducing hypertrophic signaling and apoptosis. finally, ros have also been shown to promote atherosclerotic plaque formation. this review aims at giving an introduction into oxidative stress in cvd, with special focus on endothelial dysfunction, and then examining in detail the role of oxidative stress in the most prevalent of these diseases. finally, potential nutraceuticals and diets that might be beneficial in diminishing the burden of oxidative stress in cvd are presented.",https://www.mdpi.com/2072-6643/11/9/2090/pdf?version=1567581274
b5fe59f1b2144f3d6afafc72b2521dc951b519d3,Glutathione Participation in the Prevention of Cardiovascular Diseases,"Cardiovascular diseases (CVD) (such as occlusion of the coronary arteries, hypertensive heart diseases and strokes) are diseases that generate thousands of patients with a high mortality rate worldwide. Many of these cardiovascular pathologies, during their development, generate a state of oxidative stress that leads to a deterioration in the patient’s conditions associated with the generation of reactive oxygen species (ROS) and reactive nitrogen species (RNS). Within these reactive species we find superoxide anion (O2•–), hydroxyl radical (•OH), nitric oxide (NO•), as well as other species of non-free radicals such as hydrogen peroxide (H2O2), hypochlorous acid (HClO) and peroxynitrite (ONOO–). A molecule that actively participates in counteracting the oxidizing effect of reactive species is reduced glutathione (GSH), a tripeptide that is present in all tissues and that its synthesis and/or regeneration is very important to be able to respond to the increase in oxidizing agents. In this review, we will address the role of glutathione, its synthesis in both the heart and the liver, and its importance in preventing or reducing deleterious ROS effects in cardiovascular diseases.",2021,"[{'authorId': '1398942806', 'name': 'D. Matuz-Mares'}, {'authorId': '1398082788', 'name': 'Héctor Riveros-Rosas'}, {'authorId': '2351134639', 'name': 'María Magdalena Vilchis-Landeros'}, {'authorId': '1405415340', 'name': 'H. Vázquez-Meza'}]","{'url': 'https://www.mdpi.com/2076-3921/10/8/1220/pdf?version=1627554157', 'status': 'GOLD', 'license': 'CCBY', 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://pmc.ncbi.nlm.nih.gov/articles/PMC8389000, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","cardiovascular diseases (cvd) (such as occlusion of the coronary arteries, hypertensive heart diseases and strokes) are diseases that generate thousands of patients with a high mortality rate worldwide. many of these cardiovascular pathologies, during their development, generate a state of oxidative stress that leads to a deterioration in the patient’s conditions associated with the generation of reactive oxygen species (ros) and reactive nitrogen species (rns). within these reactive species we find superoxide anion (o2•–), hydroxyl radical (•oh), nitric oxide (no•), as well as other species of non-free radicals such as hydrogen peroxide (h2o2), hypochlorous acid (hclo) and peroxynitrite (onoo–). a molecule that actively participates in counteracting the oxidizing effect of reactive species is reduced glutathione (gsh), a tripeptide that is present in all tissues and that its synthesis and/or regeneration is very important to be able to respond to the increase in oxidizing agents. in this review, we will address the role of glutathione, its synthesis in both the heart and the liver, and its importance in preventing or reducing deleterious ros effects in cardiovascular diseases.",https://www.mdpi.com/2076-3921/10/8/1220/pdf?version=1627554157
6180069b974cacde85903551fb00893f05847eea,The role of mitochondrial dynamics in cardiovascular diseases,"The process of mitochondrial dynamics is emerging as a core player in cardiovascular homeostasis. This process refers to the co‐ordinated cycles of biogenesis, fusion, fission and degradation to which mitochondria constantly undergo to maintain their integrity, distribution and size. These mechanisms represent an early response to mitochondrial stress, confining organelle portions that are irreversibly damaged and preserving mitochondrial function. Accumulating evidence demonstrates that impairment in mitochondrial dynamics leads to myocardial damage and cardiac disease progression in a variety of disease models, including pressure overload, ischaemia/reperfusion and metabolic disturbance. These findings suggest that modulation of mitochondrial dynamics may be considered as a valid therapeutic strategy in cardiovascular diseases. In this review, we discuss the current evidence about the role of mitochondrial dynamics in cardiac pathophysiology, with a particular focus on the mechanisms underlying the development of cardiac hypertrophy and heart failure, metabolic and genetic cardiomyopathies, ischaemia/reperfusion injury, atherosclerosis and ischaemic stroke.",2020,"[{'authorId': '17522545', 'name': 'Maurizio Forte'}, {'authorId': '50263908', 'name': 'L. Schirone'}, {'authorId': '5190927', 'name': 'P. Ameri'}, {'authorId': '14336506', 'name': 'C. Basso'}, {'authorId': '4729196', 'name': 'D. Catalucci'}, {'authorId': '36773512', 'name': 'Jessica Modica'}, {'authorId': '38377354', 'name': 'C. Chimenti'}, {'authorId': '3121550', 'name': 'L. Crotti'}, {'authorId': '5583012', 'name': 'G. Frati'}, {'authorId': '4274992', 'name': 'S. Rubattu'}, {'authorId': '7996447', 'name': 'G. Schiattarella'}, {'authorId': '6047779', 'name': 'D. Torella'}, {'authorId': '145177725', 'name': 'C. Perrino'}, {'authorId': '1709144', 'name': 'C. Indolfi'}, {'authorId': '2882329', 'name': 'S. Sciarretta'}]","{'url': 'https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/bph.15068', 'status': 'BRONZE', 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.1111/bph.15068?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1111/bph.15068, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","the process of mitochondrial dynamics is emerging as a core player in cardiovascular homeostasis. this process refers to the co‐ordinated cycles of biogenesis, fusion, fission and degradation to which mitochondria constantly undergo to maintain their integrity, distribution and size. these mechanisms represent an early response to mitochondrial stress, confining organelle portions that are irreversibly damaged and preserving mitochondrial function. accumulating evidence demonstrates that impairment in mitochondrial dynamics leads to myocardial damage and cardiac disease progression in a variety of disease models, including pressure overload, ischaemia/reperfusion and metabolic disturbance. these findings suggest that modulation of mitochondrial dynamics may be considered as a valid therapeutic strategy in cardiovascular diseases. in this review, we discuss the current evidence about the role of mitochondrial dynamics in cardiac pathophysiology, with a particular focus on the mechanisms underlying the development of cardiac hypertrophy and heart failure, metabolic and genetic cardiomyopathies, ischaemia/reperfusion injury, atherosclerosis and ischaemic stroke.",https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/bph.15068
4dbd1d52a91c7afdb24c9841db598fa124efd951,"miRNAS in cardiovascular diseases: potential biomarkers, therapeutic targets and challenges","Cardiovascular diseases (CVD) are the leading cause of morbidity and mortality in the world. Although considerable progress has been made in the diagnosis, treatment and prognosis of CVD, there is still a critical need for novel diagnostic biomarkers and new therapeutic interventions to decrease the incidence of this disease. Recently, there is increasing evidence that circulating miRNAs (miRNAs), i.e. endogenous, stable, single-stranded, short, non-coding RNAs, can be used as diagnostic biomarkers for CVD. Furthermore, miRNAs represent potential novel therapeutic targets for several cardiovascular disorders. In this review we provides an overview of the effects of several CVD; including heart failure, acute myocardial infarction, arrhythmias and pulmonary hypertension; on levels of circulating miRNAs. In addition, the use of miRNA as therapeutic targets is also discussed, as well as challenges and recommendations in their use in the diagnosis of CVD.",2018,"[{'authorId': '2111056500', 'name': 'Shanshan Zhou'}, {'authorId': '2115758684', 'name': 'Jing-peng Jin'}, {'authorId': '2145270736', 'name': 'Ji-qun Wang'}, {'authorId': '2116219803', 'name': 'Zhiguo Zhang'}, {'authorId': '3518017', 'name': 'J. Freedman'}, {'authorId': '1683589', 'name': 'Yang Zheng'}, {'authorId': '9324229', 'name': 'L. Cai'}]","{'url': 'https://www.nature.com/articles/aps201830.pdf', 'status': 'HYBRID', 'license': 'CCBYNCND', 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://pmc.ncbi.nlm.nih.gov/articles/PMC6289363, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","cardiovascular diseases (cvd) are the leading cause of morbidity and mortality in the world. although considerable progress has been made in the diagnosis, treatment and prognosis of cvd, there is still a critical need for novel diagnostic biomarkers and new therapeutic interventions to decrease the incidence of this disease. recently, there is increasing evidence that circulating mirnas (mirnas), i.e. endogenous, stable, single-stranded, short, non-coding rnas, can be used as diagnostic biomarkers for cvd. furthermore, mirnas represent potential novel therapeutic targets for several cardiovascular disorders. in this review we provides an overview of the effects of several cvd; including heart failure, acute myocardial infarction, arrhythmias and pulmonary hypertension; on levels of circulating mirnas. in addition, the use of mirna as therapeutic targets is also discussed, as well as challenges and recommendations in their use in the diagnosis of cvd.",https://www.nature.com/articles/aps201830.pdf
b79b09892277864248cdf9ca446f5d2a2db122cf,The Effects of Flavonoids in Cardiovascular Diseases,"Flavonoids are metabolites of plants and fungus. Flavonoid research has been paid special attention to in recent times after the observation of their beneficial effects on the cardiovascular system. These favorable effects are exerted by flavonoids mainly due to their antioxidant properties, which result from the ability to decrease the oxidation of low-density lipoproteins, thus improving the lipid profiles. The other positive effect exerted on the cardiovascular system is the ability of flavonoids to produce vasodilation and regulate the apoptotic processes in the endothelium. Researchers suggested that these effects, including their anti-inflammatory function, are consequences of flavonoids’ potent antioxidant properties, but recent studies have shown multiple signaling pathways linked to them, thus suggesting that there are more mechanisms involved in the beneficial effect of the flavonoids on the human body. This review aims to present the latest data on the classification of these substances, their main mechanisms of action in the human body, and the beneficial effects on the physiological and pathological status of the cardiovascular system.",2020,"[{'authorId': '5634118', 'name': 'L. Ciumărnean'}, {'authorId': '23545594', 'name': 'M. Milaciu'}, {'authorId': '1965131908', 'name': 'Octavia Runcan'}, {'authorId': '3048177', 'name': 'Ș. Vesa'}, {'authorId': '4927447', 'name': 'A. Rãchişan'}, {'authorId': '4160430', 'name': 'V. Negrean'}, {'authorId': '121439627', 'name': 'M. Perne'}, {'authorId': '5395555', 'name': 'V. Donca'}, {'authorId': '8284676', 'name': 'T. Alexescu'}, {'authorId': '153929376', 'name': 'Ioana Para'}, {'authorId': '24399367', 'name': 'G. Dogaru'}]","{'url': 'https://www.mdpi.com/1420-3049/25/18/4320/pdf?version=1600672518', 'status': 'GOLD', 'license': 'CCBY', 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://pmc.ncbi.nlm.nih.gov/articles/PMC7571023, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","flavonoids are metabolites of plants and fungus. flavonoid research has been paid special attention to in recent times after the observation of their beneficial effects on the cardiovascular system. these favorable effects are exerted by flavonoids mainly due to their antioxidant properties, which result from the ability to decrease the oxidation of low-density lipoproteins, thus improving the lipid profiles. the other positive effect exerted on the cardiovascular system is the ability of flavonoids to produce vasodilation and regulate the apoptotic processes in the endothelium. researchers suggested that these effects, including their anti-inflammatory function, are consequences of flavonoids’ potent antioxidant properties, but recent studies have shown multiple signaling pathways linked to them, thus suggesting that there are more mechanisms involved in the beneficial effect of the flavonoids on the human body. this review aims to present the latest data on the classification of these substances, their main mechanisms of action in the human body, and the beneficial effects on the physiological and pathological status of the cardiovascular system.",https://www.mdpi.com/1420-3049/25/18/4320/pdf?version=1600672518
35d59dabc6bd80ba8f58129b4ad2b54ad2e7b4bd,Oxidative Stress and Antioxidant Treatments in Cardiovascular Diseases,"Oxidative stress plays a key role in many physiological and pathological conditions. The intracellular oxidative homeostasis is tightly regulated by the reactive oxygen species production and the intracellular defense mechanisms. Increased oxidative stress could alter lipid, DNA, and protein, resulting in cellular inflammation and programmed cell death. Evidences show that oxidative stress plays an important role in the progression of various cardiovascular diseases, such as atherosclerosis, heart failure, cardiac arrhythmia, and ischemia-reperfusion injury. There are a number of therapeutic options to treat oxidative stress-associated cardiovascular diseases. Well known antioxidants, such as nutritional supplements, as well as more novel antioxidants have been studied. In addition, novel therapeutic strategies using miRNA and nanomedicine are also being developed to treat various cardiovascular diseases. In this article, we provide a detailed description of oxidative stress. Then, we will introduce the relationship between oxidative stress and several cardiovascular diseases. Finally, we will focus on the clinical implications of oxidative stress in cardiovascular diseases.",2020,"[{'authorId': '2117832935', 'name': 'Wenjun Wang'}, {'authorId': '2302010', 'name': 'P. Kang'}]","{'url': 'https://www.mdpi.com/2076-3921/9/12/1292/pdf?version=1608187634', 'status': 'GOLD', 'license': 'CCBY', 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://pmc.ncbi.nlm.nih.gov/articles/PMC7766219, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","oxidative stress plays a key role in many physiological and pathological conditions. the intracellular oxidative homeostasis is tightly regulated by the reactive oxygen species production and the intracellular defense mechanisms. increased oxidative stress could alter lipid, dna, and protein, resulting in cellular inflammation and programmed cell death. evidences show that oxidative stress plays an important role in the progression of various cardiovascular diseases, such as atherosclerosis, heart failure, cardiac arrhythmia, and ischemia-reperfusion injury. there are a number of therapeutic options to treat oxidative stress-associated cardiovascular diseases. well known antioxidants, such as nutritional supplements, as well as more novel antioxidants have been studied. in addition, novel therapeutic strategies using mirna and nanomedicine are also being developed to treat various cardiovascular diseases. in this article, we provide a detailed description of oxidative stress. then, we will introduce the relationship between oxidative stress and several cardiovascular diseases. finally, we will focus on the clinical implications of oxidative stress in cardiovascular diseases.",https://www.mdpi.com/2076-3921/9/12/1292/pdf?version=1608187634
ae6ef839bc697e364b93357b09a91ac0465326cc,Galectin-3 in Cardiovascular Diseases,"Galectin-3 (Gal-3) is a β-galactoside-binding protein belonging to the lectin family with pleiotropic regulatory activities and several physiological cellular functions, such as cellular growth, proliferation, apoptosis, differentiation, cellular adhesion, and tissue repair. Inflammation, tissue fibrosis and angiogenesis are the main processes in which Gal-3 is involved. It is implicated in the pathogenesis of several diseases, including organ fibrosis, chronic inflammation, cancer, atherosclerosis and other cardiovascular diseases (CVDs). This review aims to explore the connections of Gal-3 with cardiovascular diseases since they represent a major cause of morbidity and mortality. We herein discuss the evidence on the pro-inflammatory role of Gal-3 in the atherogenic process as well as the association with plaque features linked to lesion stability. We report the biological role and molecular mechanisms of Gal-3 in other CVDs, highlighting its involvement in the development of cardiac fibrosis and impaired myocardium remodelling, resulting in heart failure and atrial fibrillation. The role of Gal-3 as a prognostic marker of heart failure is described together with possible diagnostic applications to other CVDs. Finally, we report the tentative use of Gal-3 inhibition as a therapeutic approach to prevent cardiac inflammation and fibrosis.",2020,"[{'authorId': '4141168', 'name': 'V. Blanda'}, {'authorId': '6009197', 'name': 'U. Bracale'}, {'authorId': '2922245', 'name': 'M. D. Di Taranto'}, {'authorId': '39144807', 'name': 'G. Fortunato'}]","{'url': 'https://www.mdpi.com/1422-0067/21/23/9232/pdf?version=1607005120', 'status': 'GOLD', 'license': 'CCBY', 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://pmc.ncbi.nlm.nih.gov/articles/PMC7731136, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","galectin-3 (gal-3) is a β-galactoside-binding protein belonging to the lectin family with pleiotropic regulatory activities and several physiological cellular functions, such as cellular growth, proliferation, apoptosis, differentiation, cellular adhesion, and tissue repair. inflammation, tissue fibrosis and angiogenesis are the main processes in which gal-3 is involved. it is implicated in the pathogenesis of several diseases, including organ fibrosis, chronic inflammation, cancer, atherosclerosis and other cardiovascular diseases (cvds). this review aims to explore the connections of gal-3 with cardiovascular diseases since they represent a major cause of morbidity and mortality. we herein discuss the evidence on the pro-inflammatory role of gal-3 in the atherogenic process as well as the association with plaque features linked to lesion stability. we report the biological role and molecular mechanisms of gal-3 in other cvds, highlighting its involvement in the development of cardiac fibrosis and impaired myocardium remodelling, resulting in heart failure and atrial fibrillation. the role of gal-3 as a prognostic marker of heart failure is described together with possible diagnostic applications to other cvds. finally, we report the tentative use of gal-3 inhibition as a therapeutic approach to prevent cardiac inflammation and fibrosis.",https://www.mdpi.com/1422-0067/21/23/9232/pdf?version=1607005120
